Code INSEE;Code Postal;Commune;Département;Région;Statut;Altitude Moyenne;Superficie;Population;geo_point_2d;geo_shape;ID Geofla;Code Commune;Code Canton;Code Arrondissement;Code Département;Code Région
78297;78280;GUYANCOURT;YVELINES;ILE-DE-FRANCE;Commune simple;156.0;1325.0;28.2;48.7730783892, 2.07605207737;"{""type"": ""Polygon"", ""coordinates"": [[[2.101493757164682, 48.75649129993281], [2.08823789471731, 48.752936893594246], [2.07858975186495, 48.753924202942734], [2.068432941986947, 48.75671468969072], [2.053735529899987, 48.76751858741471], [2.055380118501552, 48.770625730194375], [2.046455004967806, 48.77353201029189], [2.044366015178146, 48.77985644398854], [2.053611708429214, 48.794608915730564], [2.070251387007021, 48.78981062262139], [2.105472174907891, 48.78074332208332], [2.101493757164682, 48.75649129993281]]]}";20935;297;28;4;78;11
77300;77470;MONTCEAUX-LES-MEAUX;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;146.0;467.0;0.6;48.9434088877, 2.99444163212;"{""type"": ""Polygon"", ""coordinates"": [[[2.996833649875361, 48.929925546343064], [2.98692339031708, 48.93695707103866], [2.97230346600593, 48.938600219666974], [2.970786531363591, 48.941711272497606], [2.982537955207895, 48.94832303468168], [2.992763804928856, 48.94950209887559], [2.997296163228455, 48.959187105619876], [2.998525177391836, 48.959277050661996], [3.01245089003833, 48.94604856651756], [3.004395044032031, 48.93428691343222], [2.996833649875361, 48.929925546343064]]]}";24387;300;31;1;77;11
77146;77183;CROISSY-BEAUBOURG;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;107.0;1079.0;2.0;48.8167092612, 2.65547869791;"{""type"": ""Polygon"", ""coordinates"": [[[2.681066933671944, 48.81039562291481], [2.686105414783503, 48.80130734634679], [2.676112468535689, 48.801289680388116], [2.656466293436371, 48.80342030778699], [2.651528665307596, 48.808838211485266], [2.628138389345263, 48.804612649551174], [2.627881534880738, 48.81962227934449], [2.638125754422267, 48.83103956153102], [2.658536008864461, 48.83250255911048], [2.665620826932078, 48.832342706098636], [2.675725399940784, 48.82413247025556], [2.681066933671944, 48.81039562291481]]]}";17365;146;35;5;77;11
77127;77170;COUBERT;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;97.0;843.0;1.8;48.6782857887, 2.70838590882;"{""type"": ""Polygon"", ""coordinates"": [[[2.690428187679012, 48.66248316585699], [2.678866853372961, 48.67232883124067], [2.71592902193415, 48.69486448962678], [2.722384758198089, 48.694483930264035], [2.737787690045034, 48.687224196471476], [2.727078037078403, 48.68034626800146], [2.726093672876228, 48.67378689550857], [2.706408640659127, 48.66513208333489], [2.690428187679012, 48.66248316585699]]]}";21537;127;02;2;77;11
93079;93430;VILLETANEUSE;SEINE-SAINT-DENIS;ILE-DE-FRANCE;Commune simple;43.0;232.0;12.8;48.9572976501, 2.34506633651;"{""type"": ""Polygon"", ""coordinates"": [[[2.345795945167748, 48.946530297230304], [2.333312950123798, 48.9553823356351], [2.343705488906669, 48.96721105797449], [2.353463561423415, 48.965627406975386], [2.352027000232667, 48.95048498083455], [2.345795945167748, 48.946530297230304]]]}";18989;079;39;3;93;11
94021;94550;CHEVILLY-LARUE;VAL-DE-MARNE;ILE-DE-FRANCE;Chef-lieu canton;88.0;421.0;18.7;48.766848001, 2.35306611234;"{""type"": ""Polygon"", ""coordinates"": [[[2.343896032244973, 48.75620724288543], [2.332675007950559, 48.76459970549872], [2.3390932790626, 48.77346771855884], [2.349338734863181, 48.77246264714727], [2.367271023232585, 48.7793765319732], [2.367824241443724, 48.771905327098], [2.368624859006927, 48.75746482965777], [2.355370449531649, 48.7600473352164], [2.345763032838909, 48.759194600546806], [2.343896032244973, 48.75620724288543]]]}";34645;021;42;3;94;11
78138;78570;CHANTELOUP-LES-VIGNES;YVELINES;ILE-DE-FRANCE;Commune simple;90.0;341.0;9.5;48.9759961298, 2.03199829577;"{""type"": ""Polygon"", ""coordinates"": [[[2.035319459458853, 48.96146673519714], [2.036007939979965, 48.95895422508815], [2.028235253402299, 48.95906235160968], [2.023417014224143, 48.97855593697523], [2.026211825029124, 48.9847027943001], [2.020437440635215, 48.99384642722927], [2.024722630781637, 48.99561693435229], [2.027031831577177, 48.989070961524675], [2.044321963681011, 48.982887995372835], [2.035319459458853, 48.96146673519714]]]}";18452;138;39;3;78;11
78070;78930;BOINVILLE-EN-MANTOIS;YVELINES;ILE-DE-FRANCE;Commune simple;131.0;493.0;0.3;48.9284835934, 1.74928034755;"{""type"": ""Polygon"", ""coordinates"": [[[1.749242614349485, 48.91219161834289], [1.737597544484061, 48.91861700428332], [1.729485324011567, 48.931158563558235], [1.757435055430595, 48.93882644997293], [1.763601015990008, 48.944196448276244], [1.768613949148741, 48.9423773844679], [1.763394545828061, 48.93680156082045], [1.767330229077596, 48.93087030769494], [1.753093554310521, 48.92174724413585], [1.749242614349485, 48.91219161834289]]]}";34669;070;07;1;78;11
91630;91530;LE VAL-SAINT-GERMAIN;ESSONNE;ILE-DE-FRANCE;Commune simple;107.0;1265.0;1.5;48.5678789376, 2.08128870384;"{""type"": ""Polygon"", ""coordinates"": [[[2.05576172301694, 48.547938897636975], [2.054649987117578, 48.576528713638204], [2.07367525410673, 48.577020190569506], [2.08417912049477, 48.584163310598846], [2.087153990526168, 48.59396468241842], [2.092980255168611, 48.5934784666559], [2.095734455681451, 48.58712136080301], [2.105281844331769, 48.58465668066933], [2.106869477666993, 48.581403096467014], [2.101563674611421, 48.55478894482548], [2.09312433970227, 48.55225995834119], [2.060760181158075, 48.54952582699318], [2.05576172301694, 48.547938897636975]]]}";14853;630;24;1;91;11
77235;77440;JAIGNES;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;115.0;1016.0;0.3;48.9870552422, 3.07455824871;"{""type"": ""Polygon"", ""coordinates"": [[[3.059257256012385, 48.9755474672377], [3.034009604577313, 48.96959542007963], [3.026390517550976, 48.974210366259605], [3.03629432394817, 48.974972118333184], [3.043605953675691, 48.979249976858604], [3.040886137378179, 48.994996152215506], [3.061809640052, 48.99680359426063], [3.081167531192224, 48.99276361608444], [3.095399811799554, 48.9968265521576], [3.127158638085069, 48.99677012587309], [3.132447298018315, 48.991432101203074], [3.114852846062277, 48.98754765358796], [3.111251118087446, 48.990050857338126], [3.096909799533476, 48.985801029040566], [3.091066156765233, 48.980293407844115], [3.059998842109738, 48.978964139789994], [3.059257256012385, 48.9755474672377]]]}";27896;235;15;1;77;11
77215;77220;GRETZ-ARMAINVILLIERS;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;107.0;1356.0;7.9;48.7495328893, 2.72623578521;"{""type"": ""Polygon"", ""coordinates"": [[[2.703343985194548, 48.729030616052995], [2.708274004964661, 48.74700420624232], [2.703953986206554, 48.74854056477865], [2.714117544689658, 48.76026663017338], [2.709814081191255, 48.77334250059162], [2.713816662152812, 48.77544774039521], [2.730177870743943, 48.779802880808255], [2.728699518997861, 48.77360273589924], [2.737366128648389, 48.77113977819066], [2.742100718537976, 48.76573572960854], [2.737982942856056, 48.75668777956639], [2.755210329898152, 48.729256187751666], [2.703343985194548, 48.729030616052995]]]}";28789;215;28;2;77;11
78185;78790;COURGENT;YVELINES;ILE-DE-FRANCE;Commune simple;94.0;200.0;0.4;48.8957168468, 1.65941323514;"{""type"": ""Polygon"", ""coordinates"": [[[1.662185666758452, 48.887254576430394], [1.652835296614673, 48.887554473157955], [1.652047132214174, 48.890603648886234], [1.652183456433166, 48.89956341213641], [1.65836193447748, 48.907556612137626], [1.662852730924198, 48.90376635080929], [1.668194069123047, 48.89496663861751], [1.666457919029703, 48.88872332710749], [1.662185666758452, 48.887254576430394]]]}";21236;185;08;1;78;11
77529;77580;VOULANGIS;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;108.0;959.0;1.5;48.8403121801, 2.88971628574;"{""type"": ""Polygon"", ""coordinates"": [[[2.87547776852791, 48.81473134209336], [2.867107605030548, 48.818166859449306], [2.856359569757134, 48.82906353383812], [2.870952080170031, 48.83307325107471], [2.882265411505835, 48.84830166617488], [2.886214925195741, 48.86180432696555], [2.904940207458519, 48.855786229795584], [2.924809965316642, 48.856348950901676], [2.92585487723658, 48.849937422095635], [2.912126385594015, 48.84540450378237], [2.907831617934057, 48.83916889395299], [2.892711292122152, 48.83787923064335], [2.889229986597377, 48.82844197366886], [2.87547776852791, 48.81473134209336]]]}";21909;529;08;1;77;11
78683;78640;VILLIERS-SAINT-FREDERIC;YVELINES;ILE-DE-FRANCE;Commune simple;95.0;507.0;2.7;48.8201784594, 1.88250820601;"{""type"": ""Polygon"", ""coordinates"": [[[1.885072705119444, 48.80543297680673], [1.868949473046657, 48.81300778930019], [1.865896016545935, 48.82253096725744], [1.874862143377979, 48.83437128383238], [1.882091589324726, 48.834609966105404], [1.881353330283785, 48.831553995346326], [1.890226510329578, 48.83135783825011], [1.901268931614907, 48.821961792362664], [1.88895798200323, 48.80905795650232], [1.893691576263476, 48.80867012254765], [1.894001107056542, 48.80563284968075], [1.885072705119444, 48.80543297680673]]]}";35318;683;15;2;78;11
95078;95650;BOISSY-L'AILLERIE;VAL-D'OISE;ILE-DE-FRANCE;Commune simple;77.0;571.0;1.8;49.0831174161, 2.03269283542;"{""type"": ""Polygon"", ""coordinates"": [[[2.034625893701164, 49.062807594030595], [2.032666101382389, 49.065903112881166], [2.024039997006091, 49.06760481227257], [2.024537073236035, 49.073921299122595], [2.015862421729434, 49.07737546852351], [2.026891610859027, 49.096519211905374], [2.034578677603833, 49.10064548892879], [2.039478374673731, 49.10005529924011], [2.0460597694659, 49.09215890073508], [2.045585135849868, 49.08298337637142], [2.034625893701164, 49.062807594030595]]]}";20177;078;29;3;95;11
77524;77520;VIMPELLES;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;61.0;1138.0;0.5;48.4430647512, 3.16654310181;"{""type"": ""Polygon"", ""coordinates"": [[[3.168426990704348, 48.422708925464626], [3.161473618869818, 48.42076635714958], [3.159943139661598, 48.42416010192575], [3.149825334817421, 48.4310825755277], [3.151892758561604, 48.44479940730083], [3.145235590329166, 48.45790631393881], [3.141427100588515, 48.46503590393759], [3.150119785885938, 48.46317201738481], [3.167084602839815, 48.468133237966974], [3.178370830398147, 48.449350685683115], [3.186456628371821, 48.44523594141201], [3.184312798790867, 48.43929270570381], [3.194304108173654, 48.431863738362104], [3.18593827898393, 48.42485991837447], [3.168426990704348, 48.422708925464626]]]}";14829;524;10;3;77;11
91570;91240;SAINT-MICHEL-SUR-ORGE;ESSONNE;ILE-DE-FRANCE;Chef-lieu canton;66.0;532.0;20.1;48.6320496004, 2.31170277845;"{""type"": ""Polygon"", ""coordinates"": [[[2.328934734600984, 48.619510202871396], [2.292714326038999, 48.62615508777353], [2.297856379741807, 48.64441895785391], [2.312746746621521, 48.64445180105236], [2.32933364611619, 48.63285251563555], [2.33048581041898, 48.620229566830076], [2.328934734600984, 48.619510202871396]]]}";33820;570;33;3;91;11
77016;77167;BAGNEAUX-SUR-LOING;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;90.0;532.0;1.7;48.2233131664, 2.70750970158;"{""type"": ""Polygon"", ""coordinates"": [[[2.717351129482946, 48.198073072928395], [2.717149425324441, 48.20808731271889], [2.707930092432694, 48.219933094567466], [2.683921998895681, 48.222336723987254], [2.694066887840286, 48.23761468656383], [2.707064881520901, 48.2423894152196], [2.70888396750055, 48.239838557219635], [2.714948437092958, 48.21681897937791], [2.72923819895074, 48.21588082085078], [2.734316051412755, 48.21010670847476], [2.725070746503354, 48.206936283624614], [2.717351129482946, 48.198073072928395]]]}";27879;016;24;4;77;11
77293;77130;MISY-SUR-YONNE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;74.0;629.0;1.0;48.3656144275, 3.0952436577;"{""type"": ""Polygon"", ""coordinates"": [[[3.103418050565775, 48.349514185429186], [3.099602204539638, 48.351604747881304], [3.09877685810831, 48.35775033768177], [3.088840555543845, 48.35741632253953], [3.0806110576301, 48.360832029331384], [3.066701666498092, 48.35771875540476], [3.07287382728899, 48.369510004036584], [3.075178751818926, 48.37613920508844], [3.088353493243234, 48.37285528496702], [3.116824598439347, 48.375412720570075], [3.12246706688311, 48.36863242587751], [3.11474788822072, 48.364375646235295], [3.103418050565775, 48.349514185429186]]]}";25789;293;20;3;77;11
78571;78860;SAINT-NOM-LA-BRETECHE;YVELINES;ILE-DE-FRANCE;Chef-lieu canton;140.0;1183.0;5.2;48.8634050098, 2.01915428049;"{""type"": ""Polygon"", ""coordinates"": [[[2.035476598494873, 48.84550586856871], [2.02644287340654, 48.84253662739835], [2.015453779561646, 48.848643552792154], [2.005748582886913, 48.84947168441984], [2.009393390499219, 48.851300711667086], [1.990617265388661, 48.85953513990445], [1.98860365933739, 48.86495944820059], [1.995498717602148, 48.873588642938664], [2.013966547201699, 48.8775465566291], [2.020252867793868, 48.882598674466365], [2.03718558989628, 48.87765461478432], [2.04681151504044, 48.87470976360874], [2.036302562530721, 48.867898287144], [2.044011732312562, 48.86382296757656], [2.035476598494873, 48.84550586856871]]]}";20533;571;22;3;78;11
77377;77220;PRESLES-EN-BRIE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;100.0;1744.0;2.2;48.7132293584, 2.73724881309;"{""type"": ""Polygon"", ""coordinates"": [[[2.757262261934734, 48.69143890357546], [2.732483958755247, 48.69629691994623], [2.722384758198089, 48.694483930264035], [2.71592902193415, 48.69486448962678], [2.721878603809307, 48.70023924290972], [2.715449084097775, 48.70565674425833], [2.695428876033807, 48.70612899275929], [2.703343985194548, 48.729030616052995], [2.755210329898152, 48.729256187751666], [2.785880254414447, 48.71646229319389], [2.784377601956633, 48.71498451314621], [2.779496225930804, 48.71542531061268], [2.762586535888534, 48.70370912647234], [2.757262261934734, 48.69143890357546]]]}";25211;377;28;2;77;11
95268;95140;GARGES-LES-GONESSE;VAL-D'OISE;ILE-DE-FRANCE;Chef-lieu canton;52.0;544.0;40.2;48.9701231267, 2.40534038501;"{""type"": ""Polygon"", ""coordinates"": [[[2.407383751620951, 48.956131020318175], [2.382446557853493, 48.97129259603718], [2.40079657029364, 48.98266223451216], [2.41415232354212, 48.98076785211295], [2.424817482930923, 48.975019336109966], [2.418574853920078, 48.97012429907198], [2.418836102606607, 48.95775179334183], [2.407383751620951, 48.956131020318175]]]}";31736;268;97;2;95;11
78681;78770;VILLIERS-LE-MAHIEU;YVELINES;ILE-DE-FRANCE;Commune simple;124.0;690.0;0.7;48.8533372475, 1.77379972597;"{""type"": ""Polygon"", ""coordinates"": [[[1.778040029701332, 48.83230593172821], [1.773433984842907, 48.83177307884045], [1.761115691939306, 48.841036344683765], [1.766417446088825, 48.8502024600207], [1.759018234848263, 48.85873351988189], [1.758615585922181, 48.86876694033669], [1.775130925407737, 48.87261571862385], [1.786653820487446, 48.86201201533821], [1.786929122651837, 48.855457995901276], [1.791696954851194, 48.854399942690996], [1.778040029701332, 48.83230593172821]]]}";16052;681;15;2;78;11
77083;77420;CHAMPS-SUR-MARNE;SEINE-ET-MARNE;ILE-DE-FRANCE;Chef-lieu canton;75.0;779.0;24.3;48.8483311726, 2.59610325483;"{""type"": ""Polygon"", ""coordinates"": [[[2.610504694242875, 48.83036822111042], [2.586280886618702, 48.834253025891684], [2.573836357337155, 48.85338335537369], [2.582522199554987, 48.85620191373196], [2.58733163810703, 48.865005049659935], [2.600012180350103, 48.8663251418992], [2.610242106079478, 48.858201994438296], [2.612801122233473, 48.85131241614968], [2.610504694242875, 48.83036822111042]]]}";730;083;38;5;77;11
95218;95610;ERAGNY;VAL-D'OISE;ILE-DE-FRANCE;Commune simple;47.0;467.0;16.7;49.0204587496, 2.10136635847;"{""type"": ""Polygon"", ""coordinates"": [[[2.121243149324691, 49.01849316921592], [2.107910568187225, 49.00906963902812], [2.084914920835882, 49.01467871491032], [2.081068703325341, 49.016483801998014], [2.083165986845831, 49.019269519447455], [2.090658278412783, 49.023966597794555], [2.095793873352153, 49.036073119145335], [2.116025149321731, 49.02303199458735], [2.121243149324691, 49.01849316921592]]]}";35711;218;37;3;95;11
78238;78410;FLINS-SUR-SEINE;YVELINES;ILE-DE-FRANCE;Commune simple;62.0;878.0;2.5;48.9673692016, 1.87272187331;"{""type"": ""Polygon"", ""coordinates"": [[[1.884798650259464, 48.940510868556956], [1.871713505977736, 48.941431644355355], [1.869923799449732, 48.94714358543294], [1.864291998311243, 48.95306195870892], [1.854982163254222, 48.987642248844224], [1.86481250871503, 48.989893997171684], [1.875786925105898, 48.99236249125559], [1.877945129915948, 48.98228351661632], [1.889532844053993, 48.975826391770696], [1.885978002393337, 48.97341024860479], [1.884798650259464, 48.940510868556956]]]}";27112;238;01;1;78;11
77224;77515;HAUTEFEUILLE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;117.0;983.0;0.3;48.7665435966, 2.96358737497;"{""type"": ""Polygon"", ""coordinates"": [[[2.967779966211775, 48.74869635218447], [2.953914920711718, 48.755428343124244], [2.950345521453051, 48.761273007664535], [2.941068857972915, 48.76017152575769], [2.936349678368929, 48.78142168105788], [2.939659026244442, 48.779426770034014], [2.955292228172885, 48.7831570808439], [2.96536387333674, 48.78242293319217], [2.972187025454559, 48.77341289055163], [2.982187937436108, 48.77437714430347], [2.992816654164662, 48.764556913091575], [2.982290678216531, 48.75230600106178], [2.967779966211775, 48.74869635218447]]]}";11714;224;27;3;77;11
78481;78230;LE PECQ;YVELINES;ILE-DE-FRANCE;Chef-lieu canton;37.0;287.0;16.4;48.8936170481, 2.10503635898;"{""type"": ""Polygon"", ""coordinates"": [[[2.084222440033953, 48.878716196263184], [2.091815252590572, 48.88587897875299], [2.099251330289509, 48.89039594701409], [2.104127721869828, 48.90740315638221], [2.113204845795602, 48.90633753807078], [2.120242856348, 48.90320578350386], [2.1130650305362, 48.89933064515067], [2.118188801822393, 48.89077973053676], [2.110267282891142, 48.88743849911382], [2.107096911991706, 48.889402467333255], [2.101094623742498, 48.88553530232717], [2.097437746747568, 48.88014761569262], [2.084222440033953, 48.878716196263184]]]}";25084;481;35;3;78;11
